頻出単語,登場回数,登場回数/全単語数(5587)%,登場レビュー率 /(46本),レビューあたりの登場回数 /回,登場したレビューにおける平均登場回数
甘み,2,0.03,2.12,0.04,2.0
ＯＫ,2,0.03,4.25,0.04,1.0
鯛,2,0.03,4.25,0.04,1.0
出汁,2,0.03,2.12,0.04,2.0
風味,2,0.03,2.12,0.04,2.0
小柱,2,0.03,4.25,0.04,1.0
だこ,2,0.03,4.25,0.04,1.0
玉子,2,0.03,2.12,0.04,2.0
なんだか,2,0.03,2.12,0.04,2.0
つみれ,2,0.03,4.25,0.04,1.0
間,2,0.03,4.25,0.04,1.0
かつ,2,0.03,4.25,0.04,1.0
好,2,0.03,4.25,0.04,1.0
辺り,2,0.03,4.25,0.04,1.0
あたり,2,0.03,4.25,0.04,1.0
同士,2,0.03,4.25,0.04,1.0
６,2,0.03,4.25,0.04,1.0
皆さん,2,0.03,4.25,0.04,1.0
今後,2,0.03,4.25,0.04,1.0
いわ,2,0.03,4.25,0.04,1.0
はま,2,0.03,4.25,0.04,1.0
ぐり,2,0.03,4.25,0.04,1.0
2005,2,0.03,2.12,0.04,2.0
子供,2,0.03,4.25,0.04,1.0
らしく,2,0.03,4.25,0.04,1.0
寒い,2,0.03,4.25,0.04,1.0
わがまま,2,0.03,4.25,0.04,1.0
一貫,2,0.03,4.25,0.04,1.0
ヒラメ,2,0.03,4.25,0.04,1.0
煮物,2,0.03,4.25,0.04,1.0
とう,2,0.03,4.25,0.04,1.0
住ん,2,0.03,4.25,0.04,1.0
ころ,2,0.03,2.12,0.04,2.0
Carb,2,0.03,2.12,0.04,2.0
たっぷり,2,0.03,4.25,0.04,1.0
K,2,0.03,2.12,0.04,2.0
長居,2,0.03,4.25,0.04,1.0
さっと,2,0.03,2.12,0.04,2.0
普段着,2,0.03,2.12,0.04,2.0
週末,2,0.03,4.25,0.04,1.0
溢れ,2,0.03,4.25,0.04,1.0
梅干し,2,0.03,4.25,0.04,1.0
ところ,2,0.03,4.25,0.04,1.0
締め,2,0.03,4.25,0.04,1.0
タイミング,2,0.03,4.25,0.04,1.0
食材,2,0.03,4.25,0.04,1.0
伺い,2,0.03,4.25,0.04,1.0
詰め,2,0.03,2.12,0.04,2.0
そんなに,2,0.03,4.25,0.04,1.0
無い,2,0.03,4.25,0.04,1.0
早,2,0.03,4.25,0.04,1.0
ちょうど,2,0.03,4.25,0.04,1.0
うに,2,0.03,4.25,0.04,1.0
適度,2,0.03,2.12,0.04,2.0
全て,2,0.03,4.25,0.04,1.0
頂ける,2,0.03,4.25,0.04,1.0
近隣,2,0.03,4.25,0.04,1.0
行こ,2,0.03,4.25,0.04,1.0
in,2,0.03,2.12,0.04,2.0
.,2,0.03,2.12,0.04,2.0
楽しく,2,0.03,4.25,0.04,1.0
飲め,2,0.03,4.25,0.04,1.0
親方,2,0.03,4.25,0.04,1.0
知人,2,0.03,4.25,0.04,1.0
必須,2,0.03,4.25,0.04,1.0
なまこ,2,0.03,4.25,0.04,1.0
キン,2,0.03,2.12,0.04,2.0
椀,2,0.03,4.25,0.04,1.0
会計,2,0.03,4.25,0.04,1.0
楽しい,2,0.03,4.25,0.04,1.0
良かっ,2,0.03,4.25,0.04,1.0
素晴らしい,2,0.03,4.25,0.04,1.0
られる,2,0.03,4.25,0.04,1.0
分かる,2,0.03,4.25,0.04,1.0
肴,2,0.03,2.12,0.04,2.0
つけ,2,0.03,4.25,0.04,1.0
お腹,2,0.03,4.25,0.04,1.0
言え,2,0.03,4.25,0.04,1.0
働い,2,0.03,4.25,0.04,1.0
気取っ,2,0.03,4.25,0.04,1.0
コピー,2,0.03,2.12,0.04,2.0
優しい,2,0.03,2.12,0.04,2.0
アラカルト,2,0.03,4.25,0.04,1.0
都合,2,0.03,2.12,0.04,2.0
穴,2,0.03,2.12,0.04,2.0
きゅう,2,0.03,2.12,0.04,2.0
賑わっ,2,0.03,2.12,0.04,2.0
必ず,2,0.03,4.25,0.04,1.0
キモ,2,0.03,4.25,0.04,1.0
芸能人,2,0.03,4.25,0.04,1.0
ついつい,2,0.03,4.25,0.04,1.0
もらう,2,0.03,4.25,0.04,1.0
空い,2,0.03,4.25,0.04,1.0
ビン,2,0.03,4.25,0.04,1.0
まず,2,0.03,4.25,0.04,1.0
品,2,0.03,4.25,0.04,1.0
勧め,2,0.03,4.25,0.04,1.0
こんな,2,0.03,4.25,0.04,1.0
それでも,2,0.03,4.25,0.04,1.0
9,2,0.03,4.25,0.04,1.0
質,2,0.03,4.25,0.04,1.0
相当,2,0.03,4.25,0.04,1.0
狭,2,0.03,4.25,0.04,1.0
シャコ,2,0.03,2.12,0.04,2.0
ほとんど,2,0.03,4.25,0.04,1.0
しょうが,2,0.03,4.25,0.04,1.0
光り物,2,0.03,2.12,0.04,2.0
行か,2,0.03,4.25,0.04,1.0
少ない,2,0.03,4.25,0.04,1.0
でる,2,0.03,4.25,0.04,1.0
サクッ,2,0.03,4.25,0.04,1.0
好物,2,0.03,4.25,0.04,1.0
⌒,2,0.03,2.12,0.04,2.0
もちろん,2,0.03,4.25,0.04,1.0
ぴったり,2,0.03,4.25,0.04,1.0
繁盛,2,0.03,4.25,0.04,1.0
新鮮,2,0.03,4.25,0.04,1.0
友人,2,0.03,4.25,0.04,1.0
出前,2,0.03,4.25,0.04,1.0
:,2,0.03,4.25,0.04,1.0
超,2,0.03,4.25,0.04,1.0
っぷり,2,0.03,4.25,0.04,1.0
大き,2,0.03,4.25,0.04,1.0
ホント,2,0.03,4.25,0.04,1.0
飲める,2,0.03,4.25,0.04,1.0
6,2,0.03,4.25,0.04,1.0
越し,2,0.03,4.25,0.04,1.0
教え,2,0.03,4.25,0.04,1.0
個人,2,0.03,4.25,0.04,1.0
焼き物,2,0.03,4.25,0.04,1.0
しよ,2,0.03,2.12,0.04,2.0
出張,2,0.03,4.25,0.04,1.0
わざわざ,2,0.03,4.25,0.04,1.0
遠く,2,0.03,4.25,0.04,1.0
用,2,0.03,4.25,0.04,1.0
大阪,1,0.01,2.12,0.02,1.0
友,1,0.01,2.12,0.02,1.0
お互い,1,0.01,2.12,0.02,1.0
ずっと,1,0.01,2.12,0.02,1.0
すれ違い,1,0.01,2.12,0.02,1.0
立っ,1,0.01,2.12,0.02,1.0
台風,1,0.01,2.12,0.02,1.0
直撃,1,0.01,2.12,0.02,1.0
布,1,0.01,2.12,0.02,1.0
十番,1,0.01,2.12,0.02,1.0
近かっ,1,0.01,2.12,0.02,1.0
長年,1,0.01,2.12,0.02,1.0
修行,1,0.01,2.12,0.02,1.0
積ん,1,0.01,2.12,0.02,1.0
者,1,0.01,2.12,0.02,1.0
暖簾,1,0.01,2.12,0.02,1.0
分け,1,0.01,2.12,0.02,1.0
許さ,1,0.01,2.12,0.02,1.0
店名,1,0.01,2.12,0.02,1.0
誇り,1,0.01,2.12,0.02,1.0
食べろ,1,0.01,2.12,0.02,1.0
ぐ,1,0.01,2.12,0.02,1.0
古い,1,0.01,2.12,0.02,1.0
リニューアル,1,0.01,2.12,0.02,1.0
ピカピカ,1,0.01,2.12,0.02,1.0
L,1,0.01,2.12,0.02,1.0
字,1,0.01,2.12,0.02,1.0
型,1,0.01,2.12,0.02,1.0
ずら,1,0.01,2.12,0.02,1.0
囲ん,1,0.01,2.12,0.02,1.0
フルオーダー,1,0.01,2.12,0.02,1.0
かっこいい,1,0.01,2.12,0.02,1.0
コース,1,0.01,2.12,0.02,1.0
なくっ,1,0.01,2.12,0.02,1.0
予算,1,0.01,2.12,0.02,1.0
湯葉,1,0.01,2.12,0.02,1.0
カリカリ,1,0.01,2.12,0.02,1.0
かつお,1,0.01,2.12,0.02,1.0
しっとり,1,0.01,2.12,0.02,1.0
稚,1,0.01,2.12,0.02,1.0
素,1,0.01,2.12,0.02,1.0
まるで,1,0.01,2.12,0.02,1.0
泳い,1,0.01,2.12,0.02,1.0
苦味,1,0.01,2.12,0.02,1.0
子持ち,1,0.01,2.12,0.02,1.0
発見,1,0.01,2.12,0.02,1.0
センチ,1,0.01,2.12,0.02,1.0
噛ん,1,0.01,2.12,0.02,1.0
貝柱,1,0.01,2.12,0.02,1.0
香り,1,0.01,2.12,0.02,1.0
厚く,1,0.01,2.12,0.02,1.0
熱い,1,0.01,2.12,0.02,1.0
もう少し,1,0.01,2.12,0.02,1.0
柔らか,1,0.01,2.12,0.02,1.0
擦っ,1,0.01,2.12,0.02,1.0
ゴマ,1,0.01,2.12,0.02,1.0
なぜ,1,0.01,2.12,0.02,1.0
冬,1,0.01,2.12,0.02,1.0
イメージ,1,0.01,2.12,0.02,1.0
なので,1,0.01,2.12,0.02,1.0
気温,1,0.01,2.12,0.02,1.0
低い,1,0.01,2.12,0.02,1.0
チェンジ,1,0.01,2.12,0.02,1.0
あつ,1,0.01,2.12,0.02,1.0
ばっち,1,0.01,2.12,0.02,1.0
変わっ,1,0.01,2.12,0.02,1.0
富山,1,0.01,2.12,0.02,1.0
いや,1,0.01,2.12,0.02,1.0
ーーー,1,0.01,2.12,0.02,1.0
むっちゃ,1,0.01,2.12,0.02,1.0
く,1,0.01,2.12,0.02,1.0
まくり,1,0.01,2.12,0.02,1.0
やっぱ,1,0.01,2.12,0.02,1.0
夏,1,0.01,2.12,0.02,1.0
生き,1,0.01,2.12,0.02,1.0
ごとく,1,0.01,2.12,0.02,1.0
ふ,1,0.01,2.12,0.02,1.0
ぁと,1,0.01,2.12,0.02,1.0
動き,1,0.01,2.12,0.02,1.0
ヒモ,1,0.01,2.12,0.02,1.0
太い,1,0.01,2.12,0.02,1.0
目,1,0.01,2.12,0.02,1.0
塩辛,1,0.01,2.12,0.02,1.0
そういや,1,0.01,2.12,0.02,1.0
尖,1,0.01,2.12,0.02,1.0
がっ,1,0.01,2.12,0.02,1.0
軍艦,1,0.01,2.12,0.02,1.0
27100,1,0.01,2.12,0.02,1.0
そわそわ,1,0.01,2.12,0.02,1.0
遅れる,1,0.01,2.12,0.02,1.0
たかが,1,0.01,2.12,0.02,1.0
なんで,1,0.01,2.12,0.02,1.0
びっしり,1,0.01,2.12,0.02,1.0
ぎゅうぎゅう,1,0.01,2.12,0.02,1.0
づめ,1,0.01,2.12,0.02,1.0
ち,1,0.01,2.12,0.02,1.0
ぢ,1,0.01,2.12,0.02,1.0
なんとか,1,0.01,2.12,0.02,1.0
早い,1,0.01,2.12,0.02,1.0
あせっ,1,0.01,2.12,0.02,1.0
はじめて,1,0.01,2.12,0.02,1.0
まわり,1,0.01,2.12,0.02,1.0
あわただしく,1,0.01,2.12,0.02,1.0
時計,1,0.01,2.12,0.02,1.0
見る,1,0.01,2.12,0.02,1.0
まさかの,1,0.01,2.12,0.02,1.0
早く,1,0.01,2.12,0.02,1.0
もともと,1,0.01,2.12,0.02,1.0
特別,1,0.01,2.12,0.02,1.0
驚く,1,0.01,2.12,0.02,1.0
かんじ,1,0.01,2.12,0.02,1.0
ディナー,1,0.01,2.12,0.02,1.0
名古屋,1,0.01,2.12,0.02,1.0
品川,1,0.01,2.12,0.02,1.0
向かう,1,0.01,2.12,0.02,1.0
佇まい,1,0.01,2.12,0.02,1.0
書体,1,0.01,2.12,0.02,1.0
崩し,1,0.01,2.12,0.02,1.0
午後,1,0.01,2.12,0.02,1.0
客席,1,0.01,2.12,0.02,1.0
妙,1,0.01,2.12,0.02,1.0
入り,1,0.01,2.12,0.02,1.0
約,1,0.01,2.12,0.02,1.0
店員,1,0.01,2.12,0.02,1.0
種,1,0.01,2.12,0.02,1.0
チョイス,1,0.01,2.12,0.02,1.0
エビスビール,1,0.01,2.12,0.02,1.0
提案,1,0.01,2.12,0.02,1.0
ホタルイカ,1,0.01,2.12,0.02,1.0
ヅケ,1,0.01,2.12,0.02,1.0
挟ん,1,0.01,2.12,0.02,1.0
ヒカリ,1,0.01,2.12,0.02,1.0
所望,1,0.01,2.12,0.02,1.0
あいにく,1,0.01,2.12,0.02,1.0
品切れ,1,0.01,2.12,0.02,1.0
なか,1,0.01,2.12,0.02,1.0
出色,1,0.01,2.12,0.02,1.0
身,1,0.01,2.12,0.02,1.0
半端,1,0.01,2.12,0.02,1.0
想定,1,0.01,2.12,0.02,1.0
サイズ,1,0.01,2.12,0.02,1.0
小さ目,1,0.01,2.12,0.02,1.0
すべて,1,0.01,2.12,0.02,1.0
色,1,0.01,2.12,0.02,1.0
鮨詰め,1,0.01,2.12,0.02,1.0
非常,1,0.01,2.12,0.02,1.0
感じる,1,0.01,2.12,0.02,1.0
総量,1,0.01,2.12,0.02,1.0
少なめ,1,0.01,2.12,0.02,1.0
@,1,0.01,2.12,0.02,1.0
乗る,1,0.01,2.12,0.02,1.0
張り紙,1,0.01,2.12,0.02,1.0
現金,1,0.01,2.12,0.02,1.0
歩い,1,0.01,2.12,0.02,1.0
町,1,0.01,2.12,0.02,1.0
思いのほか,1,0.01,2.12,0.02,1.0
明るく,1,0.01,2.12,0.02,1.0
たまたま,1,0.01,2.12,0.02,1.0
多目,1,0.01,2.12,0.02,1.0
財布,1,0.01,2.12,0.02,1.0
忍ば,1,0.01,2.12,0.02,1.0
老若男女,1,0.01,2.12,0.02,1.0
問わ,1,0.01,2.12,0.02,1.0
かたや,1,0.01,2.12,0.02,1.0
銘柄,1,0.01,2.12,0.02,1.0
困る,1,0.01,2.12,0.02,1.0
しばし,1,0.01,2.12,0.02,1.0
登場,1,0.01,2.12,0.02,1.0
大差,1,0.01,2.12,0.02,1.0
らしい,1,0.01,2.12,0.02,1.0
少なかっ,1,0.01,2.12,0.02,1.0
ちゃんと,1,0.01,2.12,0.02,1.0
とりいれ,1,0.01,2.12,0.02,1.0
苦手,1,0.01,2.12,0.02,1.0
はずし,1,0.01,2.12,0.02,1.0
つかっ,1,0.01,2.12,0.02,1.0
赤く,1,0.01,2.12,0.02,1.0
旨,1,0.01,2.12,0.02,1.0
足り,1,0.01,2.12,0.02,1.0
顔,1,0.01,2.12,0.02,1.0
再開,1,0.01,2.12,0.02,1.0
ホール,1,0.01,2.12,0.02,1.0
スタッフ,1,0.01,2.12,0.02,1.0
振り,1,0.01,2.12,0.02,1.0
伝わっ,1,0.01,2.12,0.02,1.0
落ち着い,1,0.01,2.12,0.02,1.0
ツケ,1,0.01,2.12,0.02,1.0
なおかつ,1,0.01,2.12,0.02,1.0
怖い,1,0.01,2.12,0.02,1.0
暮らし,1,0.01,2.12,0.02,1.0
中小,1,0.01,2.12,0.02,1.0
企業,1,0.01,2.12,0.02,1.0
勤め,1,0.01,2.12,0.02,1.0
OL,1,0.01,2.12,0.02,1.0
生き物,1,0.01,2.12,0.02,1.0
頻繁,1,0.01,2.12,0.02,1.0
しかも,1,0.01,2.12,0.02,1.0
時々,1,0.01,2.12,0.02,1.0
巡っ,1,0.01,2.12,0.02,1.0
ワケ,1,0.01,2.12,0.02,1.0
写真,1,0.01,2.12,0.02,1.0
少な目,1,0.01,2.12,0.02,1.0
忙し,1,0.01,2.12,0.02,1.0
言う,1,0.01,2.12,0.02,1.0
英語,1,0.01,2.12,0.02,1.0
飛び交っ,1,0.01,2.12,0.02,1.0
スーパードライ,1,0.01,2.12,0.02,1.0
乾杯,1,0.01,2.12,0.02,1.0
里芋,1,0.01,2.12,0.02,1.0
かけ,1,0.01,2.12,0.02,1.0
ちゃん,1,0.01,2.12,0.02,1.0
まんまと,1,0.01,2.12,0.02,1.0
夢中,1,0.01,2.12,0.02,1.0
口数,1,0.01,2.12,0.02,1.0
少なく,1,0.01,2.12,0.02,1.0
完,1,0.01,2.12,0.02,1.0
ノロ,1,0.01,2.12,0.02,1.0
流行っ,1,0.01,2.12,0.02,1.0
かわり,1,0.01,2.12,0.02,1.0
半生,1,0.01,2.12,0.02,1.0
柚子,1,0.01,2.12,0.02,1.0
香っ,1,0.01,2.12,0.02,1.0
刺し,1,0.01,2.12,0.02,1.0
外せ,1,0.01,2.12,0.02,1.0
せっかく,1,0.01,2.12,0.02,1.0
添え,1,0.01,2.12,0.02,1.0
いら,1,0.01,2.12,0.02,1.0
山葵,1,0.01,2.12,0.02,1.0
のせ,1,0.01,2.12,0.02,1.0
ほんの,1,0.01,2.12,0.02,1.0
甘く,1,0.01,2.12,0.02,1.0
あぁ,1,0.01,2.12,0.02,1.0
片面,1,0.01,2.12,0.02,1.0
焼い,1,0.01,2.12,0.02,1.0
絶品,1,0.01,2.12,0.02,1.0
パクパク,1,0.01,2.12,0.02,1.0
帆,1,0.01,2.12,0.02,1.0
立,1,0.01,2.12,0.02,1.0
貝類,1,0.01,2.12,0.02,1.0
まくる,1,0.01,2.12,0.02,1.0
♡（,1,0.01,2.12,0.02,1.0
光り,1,0.01,2.12,0.02,1.0
イクラ,1,0.01,2.12,0.02,1.0
ツメ,1,0.01,2.12,0.02,1.0
ご飯,1,0.01,2.12,0.02,1.0
ワイン,1,0.01,2.12,0.02,1.0
フゥー,1,0.01,2.12,0.02,1.0
余,1,0.01,2.12,0.02,1.0
じゃぁ,1,0.01,2.12,0.02,1.0
～(^,1,0.01,2.12,0.02,1.0
^♪,1,0.01,2.12,0.02,1.0
したっ,1,0.01,2.12,0.02,1.0
♡※,1,0.01,2.12,0.02,1.0
飲食,1,0.01,2.12,0.02,1.0
相場,1,0.01,2.12,0.02,1.0
全く,1,0.01,2.12,0.02,1.0
分から,1,0.01,2.12,0.02,1.0
採点,1,0.01,2.12,0.02,1.0
控え,1,0.01,2.12,0.02,1.0
させ,1,0.01,2.12,0.02,1.0
随分,1,0.01,2.12,0.02,1.0
長らく,1,0.01,2.12,0.02,1.0
ブランク,1,0.01,2.12,0.02,1.0
経,1,0.01,2.12,0.02,1.0
ぃ,1,0.01,2.12,0.02,1.0
実現,1,0.01,2.12,0.02,1.0
遠い,1,0.01,2.12,0.02,1.0
裏口,1,0.01,2.12,0.02,1.0
すれ違っ,1,0.01,2.12,0.02,1.0
兄,1,0.01,2.12,0.02,1.0
様,1,0.01,2.12,0.02,1.0
茄子,1,0.01,2.12,0.02,1.0
みぞ,1,0.01,2.12,0.02,1.0
先日,1,0.01,2.12,0.02,1.0
Menu,1,0.01,2.12,0.02,1.0
ナマコ,1,0.01,2.12,0.02,1.0
昨日,1,0.01,2.12,0.02,1.0
引き続き,1,0.01,2.12,0.02,1.0
コチラ,1,0.01,2.12,0.02,1.0
コリコリ,1,0.01,2.12,0.02,1.0
部位,1,0.01,2.12,0.02,1.0
蛤,1,0.01,2.12,0.02,1.0
九州,1,0.01,2.12,0.02,1.0
博多,1,0.01,2.12,0.02,1.0
取れ,1,0.01,2.12,0.02,1.0
初耳,1,0.01,2.12,0.02,1.0
あげ,1,0.01,2.12,0.02,1.0
まき,1,0.01,2.12,0.02,1.0
個性,1,0.01,2.12,0.02,1.0
可愛い,1,0.01,2.12,0.02,1.0
お新香,1,0.01,2.12,0.02,1.0
深,1,0.01,2.12,0.02,1.0
チョッ,1,0.01,2.12,0.02,1.0
手前,1,0.01,2.12,0.02,1.0
ゲソ,1,0.01,2.12,0.02,1.0
プリップリ,1,0.01,2.12,0.02,1.0
あ,1,0.01,2.12,0.02,1.0
スミマセヌ,1,0.01,2.12,0.02,1.0
苦笑,1,0.01,2.12,0.02,1.0
張ら,1,0.01,2.12,0.02,1.0
前回,1,0.01,2.12,0.02,1.0
断然,1,0.01,2.12,0.02,1.0
Up,1,0.01,2.12,0.02,1.0
空間,1,0.01,2.12,0.02,1.0
思わ,1,0.01,2.12,0.02,1.0
尽きる,1,0.01,2.12,0.02,1.0
貰う,1,0.01,2.12,0.02,1.0
態度,1,0.01,2.12,0.02,1.0
臨ま,1,0.01,2.12,0.02,1.0
ね,1,0.01,2.12,0.02,1.0
とっても,1,0.01,2.12,0.02,1.0
急遽,1,0.01,2.12,0.02,1.0
ドタバタ,1,0.01,2.12,0.02,1.0
トラブル,1,0.01,2.12,0.02,1.0
改めて,1,0.01,2.12,0.02,1.0
宜しく,1,0.01,2.12,0.02,1.0
ひとまず,1,0.01,2.12,0.02,1.0
すん,1,0.01,2.12,0.02,1.0
げ,1,0.01,2.12,0.02,1.0
週,1,0.01,2.12,0.02,1.0
ちょこっと,1,0.01,2.12,0.02,1.0
粉,1,0.01,2.12,0.02,1.0
もん,1,0.01,2.12,0.02,1.0
中毒,1,0.01,2.12,0.02,1.0
足,1,0.01,2.12,0.02,1.0
向ける,1,0.01,2.12,0.02,1.0
先月,1,0.01,2.12,0.02,1.0
半,1,0.01,2.12,0.02,1.0
ぶり,1,0.01,2.12,0.02,1.0
以前,1,0.01,2.12,0.02,1.0
毎週,1,0.01,2.12,0.02,1.0
覚え,1,0.01,2.12,0.02,1.0
門,1,0.01,2.12,0.02,1.0
くぐる,1,0.01,2.12,0.02,1.0
第一声,1,0.01,2.12,0.02,1.0
っす,1,0.01,2.12,0.02,1.0
上がり,1,0.01,2.12,0.02,1.0
旧交,1,0.01,2.12,0.02,1.0
温め,1,0.01,2.12,0.02,1.0
進み,1,0.01,2.12,0.02,1.0
気持ちよく,1,0.01,2.12,0.02,1.0
酔え,1,0.01,2.12,0.02,1.0
忘れ,1,0.01,2.12,0.02,1.0
追記,1,0.01,2.12,0.02,1.0
週間,1,0.01,2.12,0.02,1.0
今度,1,0.01,2.12,0.02,1.0
Party,1,0.01,2.12,0.02,1.0
乗ら,1,0.01,2.12,0.02,1.0
つまも,1,0.01,2.12,0.02,1.0
名前,1,0.01,2.12,0.02,1.0
今,1,0.01,2.12,0.02,1.0
ﾃｰﾌﾞﾙ,1,0.01,2.12,0.02,1.0
すわり,1,0.01,2.12,0.02,1.0
心地,1,0.01,2.12,0.02,1.0
毎回,1,0.01,2.12,0.02,1.0
飽き,1,0.01,2.12,0.02,1.0
どの,1,0.01,2.12,0.02,1.0
正直,1,0.01,2.12,0.02,1.0
笑う,1,0.01,2.12,0.02,1.0
ｶﾞﾝｶﾞﾝ,1,0.01,2.12,0.02,1.0
終了,1,0.01,2.12,0.02,1.0
k,1,0.01,2.12,0.02,1.0
とこ,1,0.01,2.12,0.02,1.0
向こう,1,0.01,2.12,0.02,1.0
こっち,1,0.01,2.12,0.02,1.0
話しかけ,1,0.01,2.12,0.02,1.0
話し,1,0.01,2.12,0.02,1.0
だろ,1,0.01,2.12,0.02,1.0
遣わ,1,0.01,2.12,0.02,1.0
ぬ,1,0.01,2.12,0.02,1.0
軽く,1,0.01,2.12,0.02,1.0
つまん,1,0.01,2.12,0.02,1.0
目的,1,0.01,2.12,0.02,1.0
吉,1,0.01,2.12,0.02,1.0
ｳｰﾝ,1,0.01,2.12,0.02,1.0
海鮮,1,0.01,2.12,0.02,1.0
両方,1,0.01,2.12,0.02,1.0
求める,1,0.01,2.12,0.02,1.0
がっちり,1,0.01,2.12,0.02,1.0
離さ,1,0.01,2.12,0.02,1.0
握れる,1,0.01,2.12,0.02,1.0
上手,1,0.01,2.12,0.02,1.0
ｳﾏｸﾈｰ,1,0.01,2.12,0.02,1.0
うわさ,1,0.01,2.12,0.02,1.0
キーワード,1,0.01,2.12,0.02,1.0
半分,1,0.01,2.12,0.02,1.0
ギョッ,1,0.01,2.12,0.02,1.0
大きな,1,0.01,2.12,0.02,1.0
ひび割れ,1,0.01,2.12,0.02,1.0
立派,1,0.01,2.12,0.02,1.0
例,1,0.01,2.12,0.02,1.0
如く,1,0.01,2.12,0.02,1.0
中心,1,0.01,2.12,0.02,1.0
ごま,1,0.01,2.12,0.02,1.0
豆腐,1,0.01,2.12,0.02,1.0
ガリ,1,0.01,2.12,0.02,1.0
強い,1,0.01,2.12,0.02,1.0
酸味,1,0.01,2.12,0.02,1.0
まあ,1,0.01,2.12,0.02,1.0
もみじ,1,0.01,2.12,0.02,1.0
おろし,1,0.01,2.12,0.02,1.0
ら,1,0.01,2.12,0.02,1.0
めだつ,1,0.01,2.12,0.02,1.0
スミイカ,1,0.01,2.12,0.02,1.0
ねっとり,1,0.01,2.12,0.02,1.0
石垣,1,0.01,2.12,0.02,1.0
まっ,1,0.01,2.12,0.02,1.0
黄色,1,0.01,2.12,0.02,1.0
焦げ目,1,0.01,2.12,0.02,1.0
かん,1,0.01,2.12,0.02,1.0
ぴょう,1,0.01,2.12,0.02,1.0
セロリ,1,0.01,2.12,0.02,1.0
鰯,1,0.01,2.12,0.02,1.0
塩分,1,0.01,2.12,0.02,1.0
強め,1,0.01,2.12,0.02,1.0
めん,1,0.01,2.12,0.02,1.0
あしらっ,1,0.01,2.12,0.02,1.0
あら,1,0.01,2.12,0.02,1.0
味噌汁,1,0.01,2.12,0.02,1.0
こってり,1,0.01,2.12,0.02,1.0
べったら漬,1,0.01,2.12,0.02,1.0
不愉快,1,0.01,2.12,0.02,1.0
小さめ,1,0.01,2.12,0.02,1.0
共,1,0.01,2.12,0.02,1.0
主張,1,0.01,2.12,0.02,1.0
逆,1,0.01,2.12,0.02,1.0
変,1,0.01,2.12,0.02,1.0
無難,1,0.01,2.12,0.02,1.0
炊き,1,0.01,2.12,0.02,1.0
固め,1,0.01,2.12,0.02,1.0
水分,1,0.01,2.12,0.02,1.0
ふくま,1,0.01,2.12,0.02,1.0
ここら,1,0.01,2.12,0.02,1.0
上,1,0.01,2.12,0.02,1.0
ランク,1,0.01,2.12,0.02,1.0
させる,1,0.01,2.12,0.02,1.0
若手,1,0.01,2.12,0.02,1.0
奥,1,0.01,2.12,0.02,1.0
表,1,0.01,2.12,0.02,1.0
人間,1,0.01,2.12,0.02,1.0
９,1,0.01,2.12,0.02,1.0
みな,1,0.01,2.12,0.02,1.0
ほん,1,0.01,2.12,0.02,1.0
かかわら,1,0.01,2.12,0.02,1.0
レビュー,1,0.01,2.12,0.02,1.0
事実,1,0.01,2.12,0.02,1.0
頭,1,0.01,2.12,0.02,1.0
都,1,0.01,2.12,0.02,1.0
あおき,1,0.01,2.12,0.02,1.0
等,1,0.01,2.12,0.02,1.0
比較,1,0.01,2.12,0.02,1.0
